id1,id2,joinKey1,joinKey2,OG-Company-Warn,OG-Company-Nasdaq,jaccard
10027,GILD,"[gilead,sciences,inc]","[gilead,sciences,inc,common,stock]","Gilead Sciences, Inc.",Gilead Sciences Inc. Common Stock,0.6
32340,BBWI,"[bath,body,works,llc]","[bath,body,works,inc]","Bath & Body Works, LLC",Bath & Body Works Inc.,0.6
394,AWI,"[armstrong,world,industries,inc,3]","[armstrong,world,industries,inc,common,stock]","ARMSTRONG WORLD INDUSTRIES, INC. (3)",Armstrong World Industries Inc Common Stock,0.5714285714285714
9403,T,"[at,t,communications,inc]","[at,t,inc]","AT&T Communications, Inc.",AT&T Inc.,0.75
13636,EXPE,"[expedia,group,inc]","[expedia,group,inc,common,stock]","Expedia Group, Inc.",Expedia Group Inc. Common Stock,0.6
20554,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
10356,ALK,"[alaska,air,group,inc]","[alaska,air,group,inc,common,stock]","Alaska Air Group, Inc.",Alaska Air Group Inc. Common Stock,0.6666666666666666
12017,DFS,"[discover,financial,services]","[discover,financial,services,common,stock]",Discover Financial Services,Discover Financial Services Common Stock,0.6
12603,NWPX,"[northwest,pipe,company]","[northwest,pipe,company,common,stock]",Northwest Pipe Company,Northwest Pipe Company Common Stock,0.6
38768,KMB,"[kimberly,clark,corporation]","[kimberly,clark,corporation,common,stock]",Kimberly-Clark Corporation,Kimberly-Clark Corporation Common Stock,0.6
5706,DKS,"[dick,s,sporting,goods,inc]","[dick,s,sporting,goods,inc,common,stock]","Dick's Sporting Goods, Inc.",Dick's Sporting Goods Inc Common Stock,0.7142857142857143
9119,IP,"[international,paper,company]","[international,paper,company,common,stock]",International Paper Company,International Paper Company Common Stock,0.6
17471,T,"[at,t]","[at,t,inc]",At & T,AT&T Inc.,0.6666666666666666
24811,AXL,"[american,axle,manufacturing,inc]","[american,axle,manufacturing,holdings,inc,common,stock]","American Axle & Manufacturing, Inc.",American Axle & Manufacturing Holdings Inc. Common Stock,0.5714285714285714
10117,TXN,"[texas,instruments,incorporated]","[texas,instruments,incorporated,common,stock]",Texas Instruments Incorporated,Texas Instruments Incorporated Common Stock,0.6
11046,PH,"[parker,hannifin,corporation]","[parker,hannifin,corporation,common,stock]",Parker Hannifin Corporation,Parker-Hannifin Corporation Common Stock,0.6
14229,ABG,"[asbury,automotive,group,inc]","[asbury,automotive,group,inc,common,stock]","Asbury Automotive Group, Inc.",Asbury Automotive Group Inc Common Stock,0.6666666666666666
14234,ABG,"[asbury,automotive,group,inc]","[asbury,automotive,group,inc,common,stock]","Asbury Automotive Group, Inc.",Asbury Automotive Group Inc Common Stock,0.6666666666666666
20738,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
6981,BJRI,"[bj,s,restaurants,inc]","[bj,s,restaurants,inc,common,stock]","BJ's Restaurants, Inc.",BJ's Restaurants Inc. Common Stock,0.6666666666666666
11596,AMD,"[advanced,micro,devices,inc]","[advanced,micro,devices,inc,common,stock]","Advanced Micro Devices, Inc.",Advanced Micro Devices Inc. Common Stock,0.6666666666666666
31993,LOW,"[lowe,s,companies,inc]","[lowe,s,companies,inc,common,stock]","Lowe's Companies, Inc.",Lowe's Companies Inc. Common Stock,0.6666666666666666
8148,KMB,"[kimberly,clark,corporation]","[kimberly,clark,corporation,common,stock]",Kimberly-Clark Corporation,Kimberly-Clark Corporation Common Stock,0.6
10444,V,"[visa,inc]","[visa,inc]",Visa Inc.,Visa Inc.,1.0
18684,MEI,"[methode,electronics,inc]","[methode,electronics,inc,common,stock]","Methode Electronics, Inc.",Methode Electronics Inc. Common Stock,0.6
22466,DXLG,"[destination,xl,group,inc]","[destination,xl,group,inc,common,stock]","Destination XL Group, Inc.",Destination XL Group Inc. Common Stock,0.6666666666666666
38144,PLAY,"[dave,buster,s,inc]","[dave,buster,s,entertainment,inc,common,stock]","Dave & Buster's, Inc",Dave & Buster's Entertainment Inc. Common Stock,0.5714285714285714
35967,SMP,"[standard,motor,products,inc]","[standard,motor,products,inc,common,stock]","Standard Motor Products, Inc.",Standard Motor Products Inc. Common Stock,0.6666666666666666
5359,ROST,"[ross,stores,inc]","[ross,stores,inc,common,stock]","Ross Stores, Inc.",Ross Stores Inc. Common Stock,0.6
13451,LYV,"[live,nation,entertainment,inc]","[live,nation,entertainment,inc,common,stock]","Live Nation Entertainment, Inc.",Live Nation Entertainment Inc. Common Stock,0.6666666666666666
14603,LEG,"[leggett,platt,incorporated]","[leggett,platt,incorporated,common,stock]","Leggett & Platt, Incorporated",Leggett & Platt Incorporated Common Stock,0.6
15409,TRN,"[trinity,industries,inc]","[trinity,industries,inc,common,stock]",Trinity Industries Inc.,Trinity Industries Inc. Common Stock,0.6
1731,AIG,"[american,international,group,inc]","[american,international,group,inc,new,common,stock]","American International Group, Inc",American International Group Inc. New Common Stock,0.5714285714285714
17560,SON,"[sonoco,products,company]","[sonoco,products,company,common,stock]",Sonoco Products Company,Sonoco Products Company Common Stock,0.6
2239,BSX,"[boston,scientific,corporation]","[boston,scientific,corporation,common,stock]",Boston Scientific Corporation,Boston Scientific Corporation Common Stock,0.6
35420,JPM,"[jp,morgan,chase,co]","[jp,morgan,chase,co,common,stock]",JP Morgan Chase & Co.,JP Morgan Chase & Co. Common Stock,0.6666666666666666
8855,MOH,"[molina,healthcare,inc]","[molina,healthcare,inc,common,stock]","Molina Healthcare, Inc.",Molina Healthcare Inc Common Stock,0.6
8925,MOH,"[molina,healthcare,inc]","[molina,healthcare,inc,common,stock]","Molina Healthcare, Inc.",Molina Healthcare Inc Common Stock,0.6
17421,DAL,"[delta,air,lines,inc]","[delta,air,lines,inc,common,stock]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,0.6666666666666666
19418,LLY,"[eli,lilly,and,company]","[eli,lilly,and,company,common,stock]",Eli Lilly and Company,Eli Lilly and Company Common Stock,0.6666666666666666
26027,FLWS,"[1,800,flowers,com]","[1,800,flowers,com,inc,common,stock]",1-800 Flowers.com,1-800-FLOWERS.COM Inc. Common Stock,0.5714285714285714
28234,CC,"[the,chemours,company]","[chemours,company,the,common,stock]",The Chemours Company,Chemours Company (The) Common Stock,0.6
7094,BJRI,"[bj,s,restaurants,inc]","[bj,s,restaurants,inc,common,stock]","BJ's Restaurants, Inc",BJ's Restaurants Inc. Common Stock,0.6666666666666666
19295,IP,"[international,paper,company]","[international,paper,company,common,stock]",International Paper Company,International Paper Company Common Stock,0.6
19365,F,"[ford,motor,company]","[ford,motor,company,common,stock]",Ford Motor Company,Ford Motor Company Common Stock,0.6
20568,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
768,LPX,"[louisiana,pacific,corporation]","[louisiana,pacific,corporation,common,stock]",LOUISIANA PACIFIC CORPORATION,Louisiana-Pacific Corporation Common Stock,0.6
24370,PLCE,"[the,children,s,place]","[children,s,place,inc,the,common,stock]",The Children's Place,Children's Place Inc. (The) Common Stock,0.5714285714285714
4800,DRI,"[darden,restaurants,inc]","[darden,restaurants,inc,common,stock]","Darden Restaurants, Inc.",Darden Restaurants Inc. Common Stock,0.6
9978,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
2443,LYV,"[live,nation,entertainment,inc]","[live,nation,entertainment,inc,common,stock]",Live Nation Entertainment Inc.,Live Nation Entertainment Inc. Common Stock,0.6666666666666666
2444,LYV,"[live,nation,entertainment,inc]","[live,nation,entertainment,inc,common,stock]","Live Nation Entertainment, Inc.",Live Nation Entertainment Inc. Common Stock,0.6666666666666666
27878,T,"[at,t]","[at,t,inc]",AT & T,AT&T Inc.,0.6666666666666666
40217,RL,"[ralph,lauren,corporation]","[ralph,lauren,corporation,common,stock]",Ralph Lauren Corporation,Ralph Lauren Corporation Common Stock,0.6
24661,MTB,"[m,t,bank,corporation]","[m,t,bank,corporation,common,stock]",M&T Bank Corporation,M&T Bank Corporation Common Stock,0.6666666666666666
16991,MHK,"[mohawk,industries,inc]","[mohawk,industries,inc,common,stock]","Mohawk Industries, Inc.",Mohawk Industries Inc. Common Stock,0.6
19458,BMY,"[bristol,myers,squibb,company]","[bristol,myers,squibb,company,common,stock]",Bristol-Myers Squibb Company,Bristol-Myers Squibb Company Common Stock,0.6666666666666666
40432,KDP,"[keurig,dr,pepper,inc]","[keurig,dr,pepper,inc,common,stock]",Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc. Common Stock,0.6666666666666666
18065,IP,"[international,paper,company]","[international,paper,company,common,stock]",International Paper Company,International Paper Company Common Stock,0.6
20532,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
20920,AMWD,"[american,woodmark,corporation]","[american,woodmark,corporation,common,stock]",AMERICAN WOODMARK CORPORATION,American Woodmark Corporation Common Stock,0.6
5587,ODFL,"[old,dominion,freight,line,inc]","[old,dominion,freight,line,inc,common,stock]","Old Dominion Freight Line, Inc.",Old Dominion Freight Line Inc. Common Stock,0.7142857142857143
12602,NWPX,"[northwest,pipe,company]","[northwest,pipe,company,common,stock]",Northwest Pipe Company,Northwest Pipe Company Common Stock,0.6
14634,SP,"[sp,plus,corporation]","[sp,plus,corporation,common,stock]",SP Plus Corporation,SP Plus Corporation Common Stock,0.6
17441,T,"[at,t]","[at,t,inc]",At&t,AT&T Inc.,0.6666666666666666
17856,DAL,"[delta,air,lines,inc]","[delta,air,lines,inc,common,stock]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,0.6666666666666666
20886,DAL,"[delta,air,lines,inc]","[delta,air,lines,inc,common,stock]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,0.6666666666666666
3581,RHI,"[robert,half,international,inc]","[robert,half,international,inc,common,stock]",Robert Half International Inc.,Robert Half International Inc. Common Stock,0.6666666666666666
8711,KMB,"[kimberly,clark,corporation]","[kimberly,clark,corporation,common,stock]",Kimberly-Clark Corporation,Kimberly-Clark Corporation Common Stock,0.6
9753,BZFDW,"[buzzfeed,inc]","[buzzfeed,inc,warrant]","BuzzFeed, Inc.",BuzzFeed Inc. Warrant,0.6666666666666666
11763,LMT,"[lockheed,martin,corporation]","[lockheed,martin,corporation,common,stock]",Lockheed Martin Corporation,Lockheed Martin Corporation Common Stock,0.6
19708,FLXS,"[flexsteel,industries,inc]","[flexsteel,industries,inc,common,stock]","Flexsteel Industries, Inc.",Flexsteel Industries Inc. Common Stock,0.6
236,TMO,"[thermo,fisher,scientific,inc]","[thermo,fisher,scientific,inc,common,stock]","THERMO FISHER SCIENTIFIC, INC.",Thermo Fisher Scientific Inc Common Stock,0.6666666666666666
2484,WFC,"[wells,fargo,company]","[wells,fargo,company,common,stock]",Wells Fargo & Company,Wells Fargo & Company Common Stock,0.6
31042,UBER,"[uber,technologies,inc]","[uber,technologies,inc,common,stock]","Uber Technologies, Inc.",Uber Technologies Inc. Common Stock,0.6
10266,SP,"[sp,plus,corporation]","[sp,plus,corporation,common,stock]",SP Plus Corporation,SP Plus Corporation Common Stock,0.6
30613,FIX,"[comfort,systems,usa,inc,syracuse]","[comfort,systems,usa,inc,common,stock]","Comfort Systems USA, Inc. (Syracuse)",Comfort Systems USA Inc. Common Stock,0.5714285714285714
8967,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
15266,KO,"[the,coca,cola,company]","[coca,cola,company,the,common,stock]",The Coca-Cola Company,Coca-Cola Company (The) Common Stock,0.6666666666666666
18,CVGI,"[commercial,vehicle,group,inc]","[commercial,vehicle,group,inc,common,stock]","Commercial Vehicle Group, Inc",Commercial Vehicle Group Inc. Common Stock,0.6666666666666666
25606,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
26268,SEE,"[sealed,air,corporation]","[sealed,air,corporation,common,stock]",Sealed Air Corporation,Sealed Air Corporation Common Stock,0.6
3303,LYV,"[live,nation,entertainment,inc]","[live,nation,entertainment,inc,common,stock]",Live Nation Entertainment Inc,Live Nation Entertainment Inc. Common Stock,0.6666666666666666
39501,CBRL,"[cracker,barrel,old,country,store]","[cracker,barrel,old,country,store,inc,common,stock]",Cracker Barrel Old Country Store,Cracker Barrel Old Country Store Inc Common Stock,0.625
5874,DKS,"[dick,s,sporting,goods,inc]","[dick,s,sporting,goods,inc,common,stock]","Dick's Sporting Goods, Inc",Dick's Sporting Goods Inc Common Stock,0.7142857142857143
7115,BBWI,"[bath,body,works]","[bath,body,works,inc]",Bath & Body Works,Bath & Body Works Inc.,0.75
7995,PBI,"[pitney,bowes,inc]","[pitney,bowes,inc,common,stock]",Pitney Bowes Inc,Pitney Bowes Inc. Common Stock,0.6
817,IP,"[international,paper,company]","[international,paper,company,common,stock]",INTERNATIONAL PAPER COMPANY,International Paper Company Common Stock,0.6
10633,TSN,"[tyson,foods,inc]","[tyson,foods,inc,common,stock]",Tyson Foods Inc.,Tyson Foods Inc. Common Stock,0.6
26315,TMO,"[thermo,fisher,scientific,inc,metavac]","[thermo,fisher,scientific,inc,common,stock]",Thermo Fisher Scientific Inc./Metavac,Thermo Fisher Scientific Inc Common Stock,0.5714285714285714
2946,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
6736,AEO,"[american,eagle,outfitters,inc]","[american,eagle,outfitters,inc,common,stock]","American Eagle Outfitters, Inc.",American Eagle Outfitters Inc. Common Stock,0.6666666666666666
12868,ARW,"[arrow,electronics,inc]","[arrow,electronics,inc,common,stock]","Arrow Electronics, Inc.",Arrow Electronics Inc. Common Stock,0.6
16120,CRD/A,"[crawford,and,company]","[crawford,company]",Crawford and Company,Crawford & Company,0.6666666666666666
32899,FLWS,"[1,800,flowers,com]","[1,800,flowers,com,inc,common,stock]",1-800-flowers.com,1-800-FLOWERS.COM Inc. Common Stock,0.5714285714285714
8961,BZFDW,"[buzzfeed,inc]","[buzzfeed,inc,warrant]","Buzzfeed, Inc.",BuzzFeed Inc. Warrant,0.6666666666666666
9351,SJM,"[the,j,m,smucker,company]","[j,m,smucker,company,the,new,common,stock]",The J.M. Smucker Company,J.M. Smucker Company (The) New Common Stock,0.625
8582,GPN,"[global,payments,inc]","[global,payments,inc,common,stock]",Global Payments Inc.,Global Payments Inc. Common Stock,0.6
9823,JNPR,"[juniper,networks,inc]","[juniper,networks,inc,common,stock]","Juniper Networks, Inc.",Juniper Networks Inc. Common Stock,0.6
15346,CAG,"[conagra,brands,inc]","[conagra,brands,inc,common,stock]","Conagra Brands, Inc.",ConAgra Brands Inc. Common Stock,0.6
16300,TSN,"[tyson,foods,inc]","[tyson,foods,inc,common,stock]","Tyson Foods, Inc.",Tyson Foods Inc. Common Stock,0.6
19414,F,"[ford,motor,company]","[ford,motor,company,common,stock]",Ford Motor Company,Ford Motor Company Common Stock,0.6
44597,MGM,"[mgm,resorts,international]","[mgm,resorts,international,common,stock]",MGM Resorts International,MGM Resorts International Common Stock,0.6
11123,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
12092,NOC,"[northrop,grumman,corporation]","[northrop,grumman,corporation,common,stock]",Northrop Grumman Corporation,Northrop Grumman Corporation Common Stock,0.6
20184,NWPX,"[northwest,pipe,company]","[northwest,pipe,company,common,stock]",Northwest Pipe Company,Northwest Pipe Company Common Stock,0.6
38342,LFLYW,"[leafly,holdings,inc]","[leafly,holdings,inc,warrant]",Leafly Holdings Inc,Leafly Holdings Inc. Warrant,0.75
9707,LMT,"[lockheed,martin,corporation]","[lockheed,martin,corporation,common,stock]",Lockheed Martin Corporation,Lockheed Martin Corporation Common Stock,0.6
28636,BBWI,"[bath,body,works]","[bath,body,works,inc]",Bath & Body Works,Bath & Body Works Inc.,0.75
32158,BHE,"[benchmark,electronics,inc]","[benchmark,electronics,inc,common,stock]",Benchmark Electronics Inc,Benchmark Electronics Inc. Common Stock,0.6
7286,KMB,"[kimberly,clark,corporation]","[kimberly,clark,corporation,common,stock]",Kimberly-Clark Corporation,Kimberly-Clark Corporation Common Stock,0.6
17954,IP,"[international,paper,company]","[international,paper,company,common,stock]",International Paper Company,International Paper Company Common Stock,0.6
40679,NRG,"[nrg,energy,inc]","[nrg,energy,inc,common,stock]","NRG Energy, Inc.",NRG Energy Inc. Common Stock,0.6
27313,FLWS,"[1,800,flowers,com,inc]","[1,800,flowers,com,inc,common,stock]","1-800-Flowers.com, Inc.",1-800-FLOWERS.COM Inc. Common Stock,0.7142857142857143
16020,CRD/B,"[crawford,company]","[crawford,company]",Crawford & Company,Crawford & Company,1.0
2168,GE,"[general,electric,company]","[general,electric,company,common,stock]",General Electric Company,General Electric Company Common Stock,0.6
10841,LMT,"[lockheed,martin,corporation]","[lockheed,martin,corporation,common,stock]",Lockheed Martin Corporation,Lockheed Martin Corporation Common Stock,0.6
14232,ABG,"[asbury,automotive,group,inc]","[asbury,automotive,group,inc,common,stock]","Asbury Automotive Group, Inc.",Asbury Automotive Group Inc Common Stock,0.6666666666666666
37782,SXC,"[suncoke,energy,inc]","[suncoke,energy,inc,common,stock]","SunCoke Energy, Inc.",SunCoke Energy Inc. Common Stock,0.6
40049,SP,"[sp,plus,corporation]","[sp,plus,corporation,common,stock]",SP Plus Corporation,SP Plus Corporation Common Stock,0.6
26301,BR,"[broadridge,financial,solutions,inc]","[broadridge,financial,solutions,inc,common,stock]","Broadridge Financial Solutions, Inc.",Broadridge Financial Solutions Inc. Common Stock,0.6666666666666666
2710,WFC,"[wells,fargo,company]","[wells,fargo,company,common,stock]",Wells Fargo & Company,Wells Fargo & Company Common Stock,0.6
321,NSC,"[norfolk,southern,corporation]","[norfolk,southern,corporation,common,stock]",NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Common Stock,0.6
37776,SXC,"[suncoke,energy,inc]","[suncoke,energy,inc,common,stock]","Suncoke Energy, Inc.",SunCoke Energy Inc. Common Stock,0.6
11653,EA,"[electronic,arts,inc]","[electronic,arts,inc,common,stock]",Electronic Arts Inc.,Electronic Arts Inc. Common Stock,0.6
16971,MHK,"[mohawk,industries,inc]","[mohawk,industries,inc,common,stock]","Mohawk Industries, Inc.",Mohawk Industries Inc. Common Stock,0.6
20135,DGLY,"[digital,ally,inc]","[digital,ally,inc,common,stock]","Digital Ally, Inc.",Digital Ally Inc. Common Stock,0.6
24711,SMP,"[standard,motor,products,inc,smp]","[standard,motor,products,inc,common,stock]","Standard Motor Products, Inc. (SMP)",Standard Motor Products Inc. Common Stock,0.5714285714285714
36618,APD,"[air,products,and,chemicals,inc]","[air,products,and,chemicals,inc,common,stock]","Air Products and Chemicals, Inc.",Air Products and Chemicals Inc. Common Stock,0.7142857142857143
252,DDS,"[dillard,s,inc]","[dillard,s,inc,common,stock]","DILLARD'S, INC.",Dillard's Inc. Common Stock,0.6
20138,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
41318,BK,"[bank,of,new,york,mellon]","[the,bank,of,new,york,mellon,corporation,common,stock]",Bank of New York Mellon,The Bank of New York Mellon Corporation Common Stock,0.5555555555555556
41212,HCSG,"[healthcare,services,group,inc]","[healthcare,services,group,inc,common,stock]","Healthcare Services Group, Inc.",Healthcare Services Group Inc. Common Stock,0.6666666666666666
43242,BMRN,"[biomarin,pharmaceutical,inc]","[biomarin,pharmaceutical,inc,common,stock]",BioMarin Pharmaceutical Inc.,BioMarin Pharmaceutical Inc. Common Stock,0.6
3888,ADI,"[analog,devices,inc]","[analog,devices,inc,common,stock]","Analog Devices, Inc.",Analog Devices Inc. Common Stock,0.6
5293,RHI,"[robert,half,international,inc]","[robert,half,international,inc,common,stock]",Robert Half International Inc.,Robert Half International Inc. Common Stock,0.6666666666666666
1634,WFC,"[wells,fargo,company]","[wells,fargo,company,common,stock]",Wells Fargo & Company,Wells Fargo & Company Common Stock,0.6
1972,PBI,"[pitney,bowes,inc]","[pitney,bowes,inc,common,stock]","Pitney Bowes, Inc.",Pitney Bowes Inc. Common Stock,0.6
31579,SWK,"[stanley,black,decker,inc]","[stanley,black,decker,inc,common,stock]","Stanley Black & Decker, Inc.",Stanley Black & Decker Inc. Common Stock,0.6666666666666666
19256,ONB,"[old,national,bancorp]","[old,national,bancorp,common,stock]",Old National Bancorp,Old National Bancorp Common Stock,0.6
2870,LYV,"[live,nation,entertainment,inc]","[live,nation,entertainment,inc,common,stock]",Live Nation Entertainment Inc,Live Nation Entertainment Inc. Common Stock,0.6666666666666666
17265,A,"[agilent,technologies,inc]","[agilent,technologies,inc,common,stock]","Agilent Technologies, Inc",Agilent Technologies Inc. Common Stock,0.6
20564,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
26797,IBM,"[international,business,machines,corporation,ibm]","[international,business,machines,corporation,common,stock]",International Business Machines Corporation (IBM),International Business Machines Corporation Common Stock,0.5714285714285714
31348,DAL,"[delta,air,lines,inc]","[delta,air,lines,inc,common,stock]","Delta Air Lines, Inc.",Delta Air Lines Inc. Common Stock,0.6666666666666666
41356,BK,"[bank,of,new,york,mellon,corporation]","[the,bank,of,new,york,mellon,corporation,common,stock]",BANK OF NEW YORK MELLON CORPORATION,The Bank of New York Mellon Corporation Common Stock,0.6666666666666666
44622,ARW,"[arrow,electronics,inc]","[arrow,electronics,inc,common,stock]","Arrow Electronics, Inc.",Arrow Electronics Inc. Common Stock,0.6
15961,TSN,"[tyson,foods,inc]","[tyson,foods,inc,common,stock]","Tyson Foods, Inc.",Tyson Foods Inc. Common Stock,0.6
16635,BK,"[bny,mellon,the,bank,of,new,york,mellon]","[the,bank,of,new,york,mellon,corporation,common,stock]",Bny Mellon (the Bank Of New York Mellon),The Bank of New York Mellon Corporation Common Stock,0.6
43552,BBWI,"[bath,and,body,works,direct,inc]","[bath,body,works,inc]","Bath and Body Works Direct, Inc",Bath & Body Works Inc.,0.6666666666666666
8550,FIX,"[california,comfort,systems,usa,inc]","[comfort,systems,usa,inc,common,stock]","California Comfort Systems USA, Inc.",Comfort Systems USA Inc. Common Stock,0.5714285714285714
14233,ABG,"[asbury,automotive,group,inc]","[asbury,automotive,group,inc,common,stock]","Asbury Automotive Group, Inc.",Asbury Automotive Group Inc Common Stock,0.6666666666666666
22330,HPE,"[hewlett,packard,enterprise,company,hpe]","[hewlett,packard,enterprise,company,common,stock]",Hewlett Packard Enterprise Company (HPE),Hewlett Packard Enterprise Company Common Stock,0.5714285714285714
35499,T,"[at,t,communications,inc]","[at,t,inc]","AT&T Communications, Inc.",AT&T Inc.,0.75
38494,EA,"[electronic,arts,inc]","[electronic,arts,inc,common,stock]",Electronic Arts Inc,Electronic Arts Inc. Common Stock,0.6
24920,JPM,"[jp,morgan,chase,co]","[jp,morgan,chase,co,common,stock]",JP Morgan Chase Co.,JP Morgan Chase & Co. Common Stock,0.6666666666666666
11128,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
29099,NATH,"[nathan,s,famous,inc]","[nathan,s,famous,inc,common,stock]","Nathan's Famous, Inc.",Nathan's Famous Inc. Common Stock,0.6666666666666666
37995,PBI,"[pitney,bowes,inc]","[pitney,bowes,inc,common,stock]","Pitney Bowes, Inc",Pitney Bowes Inc. Common Stock,0.6
793,TRN,"[trinity,industries,inc]","[trinity,industries,inc,common,stock]","TRINITY INDUSTRIES, INC.",Trinity Industries Inc. Common Stock,0.6
32794,CHK,"[chesapeake,energy,corporation]","[chesapeake,energy,corporation,common,stock]",Chesapeake Energy Corporation,Chesapeake Energy Corporation Common Stock,0.6
502,THG,"[vesta,insurance,group,inc]","[hanover,insurance,group,inc]","VESTA INSURANCE GROUP, INC.",Hanover Insurance Group Inc,0.6
5428,VIEWW,"[view,inc]","[view,inc,warrant]","View, Inc.",View Inc. Warrant,0.6666666666666666
8546,FIX,"[california,comfort,systems,usa,inc]","[comfort,systems,usa,inc,common,stock]","California Comfort Systems USA, Inc.",Comfort Systems USA Inc. Common Stock,0.5714285714285714
10020,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
20595,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
9870,MOH,"[molina,healthcare,inc]","[molina,healthcare,inc,common,stock]","Molina Healthcare, Inc.",Molina Healthcare Inc Common Stock,0.6
1976,GILD,"[gilead,sciences,inc]","[gilead,sciences,inc,common,stock]","Gilead Sciences, Inc.",Gilead Sciences Inc. Common Stock,0.6
37817,EA,"[electronic,arts,inc]","[electronic,arts,inc,common,stock]",Electronic Arts Inc.,Electronic Arts Inc. Common Stock,0.6
37688,ARW,"[arrow,electronics,inc]","[arrow,electronics,inc,common,stock]","Arrow Electronics, Inc.",Arrow Electronics Inc. Common Stock,0.6
38342,LFLY,"[leafly,holdings,inc]","[leafly,holdings,inc,common,stock]",Leafly Holdings Inc,Leafly Holdings Inc. Common Stock,0.6
8174,T,"[at,t]","[at,t,inc]",AT&T,AT&T Inc.,0.6666666666666666
9759,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
20578,BA,"[the,boeing,company]","[boeing,company,the,common,stock]",The Boeing Company,Boeing Company (The) Common Stock,0.6
42867,ADI,"[analog,devices,inc]","[analog,devices,inc,common,stock]","Analog Devices, Inc.",Analog Devices Inc. Common Stock,0.6
9734,TSN,"[tyson,foods,inc]","[tyson,foods,inc,common,stock]","Tyson Foods, Inc.",Tyson Foods Inc. Common Stock,0.6
10264,SP,"[sp,plus,corporation]","[sp,plus,corporation,common,stock]",SP Plus Corporation,SP Plus Corporation Common Stock,0.6
1525,ORLY,"[o,reilly,automotive,inc]","[o,reilly,automotive,inc,common,stock]","O'Reilly Automotive, Inc.",O'Reilly Automotive Inc. Common Stock,0.6666666666666666
25174,IBM,"[international,business,machines,corporation,ibm]","[international,business,machines,corporation,common,stock]",International Business Machines Corporation (IBM),International Business Machines Corporation Common Stock,0.5714285714285714
42563,SJM,"[the,j,m,smucker,company]","[j,m,smucker,company,the,new,common,stock]",The J.M. Smucker Company,J.M. Smucker Company (The) New Common Stock,0.625
7369,CAKE,"[the,cheesecake,factory,bakery,incorporated]","[cheesecake,factory,incorporated,the,common,stock]",The Cheesecake Factory Bakery Incorporated,Cheesecake Factory Incorporated (The) Common Stock,0.5714285714285714
